dataset,seed,strategy,cache_hit_rate,false_hit,counterexample_detected,runtime_overhead_ms
shortest_path_v1,43,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,43,raw_text_hash,0.25,1,1,23.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,43,raw_text_hash,0.25,1,1,23.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,43,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,43,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,47,raw_text_hash,0.25,1,1,23.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.25,1,1,23.0
shortest_path_v1,47,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.25,1,1,23.0
shortest_path_v1,47,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.75,1,1,13.0
shortest_path_v1,47,raw_text_hash,0.25,1,1,23.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,47,raw_text_hash,0.25,1,1,23.0
shortest_path_v1,47,raw_text_hash,0.25,1,1,23.0
shortest_path_v1,47,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,47,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,47,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,59,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,59,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.25,1,1,23.0
shortest_path_v1,81,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.75,1,1,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,81,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,81,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.75,1,1,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.75,1,1,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.25,1,1,23.0
shortest_path_v1,101,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
shortest_path_v1,101,raw_text_hash,0.75,0,0,13.0
shortest_path_v1,101,raw_text_hash,0.25,0,0,23.0
mnist_sum_k_v1,3,normalized_ast_hash,0.9,0,0,10.0
mnist_sum_k_v1,3,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,3,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,3,normalized_ast_hash,0.9,0,0,10.0
mnist_sum_k_v1,3,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,3,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,3,normalized_ast_hash,0.9,0,0,10.0
mnist_sum_k_v1,3,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,3,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,3,normalized_ast_hash,0.9,0,0,10.0
mnist_sum_k_v1,3,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,3,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,3,normalized_ast_hash,0.9,0,0,10.0
mnist_sum_k_v1,3,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,3,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,3,normalized_ast_hash,0.9,0,0,10.0
mnist_sum_k_v1,3,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,3,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,3,normalized_ast_hash,0.9,0,0,10.0
mnist_sum_k_v1,3,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,3,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,3,normalized_ast_hash,0.9,0,0,10.0
mnist_sum_k_v1,3,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,3,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,3,normalized_ast_hash,0.9,0,0,10.0
mnist_sum_k_v1,5,normalized_ast_hash,0.9,0,0,10.0
mnist_sum_k_v1,5,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,5,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,5,normalized_ast_hash,0.9,0,0,10.0
mnist_sum_k_v1,5,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,5,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,5,normalized_ast_hash,0.9,0,0,10.0
mnist_sum_k_v1,5,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,5,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,5,normalized_ast_hash,0.9,0,0,10.0
mnist_sum_k_v1,5,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,5,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,5,normalized_ast_hash,0.9,0,0,10.0
mnist_sum_k_v1,5,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,5,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,5,normalized_ast_hash,0.9,0,0,10.0
mnist_sum_k_v1,5,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,5,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,5,normalized_ast_hash,0.9,0,0,10.0
mnist_sum_k_v1,5,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,5,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,5,normalized_ast_hash,0.9,0,0,10.0
mnist_sum_k_v1,5,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,5,normalized_ast_hash,0.4,0,0,20.0
mnist_sum_k_v1,5,normalized_ast_hash,0.9,0,0,10.0
